"","tid","school_year","school_code","job_code","degree","t_is_teacher","experience","hire_date","termination_date"
"45598",8023,2012,430,"Teacher","Bachelor's Degree",1,NA,"8/4/2001",""
"45599",8025,2004,800,"Temp","Bachelor's Degree",0,1,"8/17/2004","7/30/2006"
"45600",8025,2005,800,"Temp","Bachelor's Degree",0,NA,"8/17/2004","7/30/2006"
"45601",8025,2006,262,"Teacher","Bachelor's Degree",1,2,"8/17/2004","7/30/2006"
"45602",8026,2004,321,"Teacher","Bachelor's Degree",1,35,"8/30/2001","4/22/2006"
"45603",8026,2005,321,"Teacher","Bachelor's Degree",1,36,"8/30/2001","4/22/2006"
"45604",8026,2006,321,"Teacher","Bachelor's Degree",1,36,"8/30/2001","4/22/2006"
"45605",8027,2004,265,"Teacher","Bachelor's Degree",1,2,"8/24/2004",""
"45606",8027,2005,265,"Teacher","Bachelor's Degree",1,3,"8/24/2004",""
"45607",8027,2006,265,"Teacher","Bachelor's Degree",1,3,"8/24/2004",""
"45608",8027,2007,265,"Teacher","Bachelor's Degree",1,4,"8/24/2004",""
"45609",8027,2008,265,"Teacher","Bachelor's Degree",1,5,"8/24/2004",""
"45610",8027,2009,265,"Teacher","Bachelor's Degree",1,6,"8/24/2004",""
"45611",8027,2010,265,"Teacher","Bachelor's Degree",1,7,"8/24/2004",""
"45612",8027,2011,265,"Teacher","Bachelor's Degree",1,8,"8/24/2004",""
"45613",8027,2012,265,"Teacher","Bachelor's Degree",1,NA,"8/24/2004",""
"45614",8028,2004,515,"Teacher","Master's Degree",1,12,"2/17/1993",""
"45615",8028,2005,515,"Teacher","Master's Degree",1,13,"2/17/1993",""
"45616",8028,2006,515,"Teacher","Master's Degree",1,13,"2/17/1993",""
"45617",8028,2007,515,"Teacher","Master's Degree",1,14,"2/17/1993",""
"45618",8028,2008,515,"Teacher","Master's Degree",1,15,"2/17/1993",""
"45619",8028,2009,515,"Teacher","Master's Degree",1,16,"2/17/1993",""
"45620",8028,2010,515,"Teacher","Master's Degree",1,17,"2/17/1993",""
"45621",8028,2011,515,"Teacher","Master's Degree",1,18,"2/17/1993",""
"45622",8028,2012,515,"Teacher","Master's Degree",1,NA,"2/17/1993",""
"45623",8029,2004,291,"Teacher","Master's Degree",1,11,"9/4/1994",""
"45624",8029,2005,291,"Teacher","Master's Degree",1,12,"9/4/1994",""
"45625",8029,2006,291,"Teacher","Master's Degree",1,13,"9/4/1994",""
"45626",8029,2007,465,"Teacher","Master's Degree",1,14,"9/4/1994",""
"45627",8029,2008,465,"Teacher","Master's Degree",1,15,"9/4/1994",""
"45628",8029,2009,465,"Teacher","Master's Degree",1,16,"9/4/1994",""
"45629",8029,2010,465,"Teacher","Master's Degree",1,17,"9/4/1994",""
"45630",8029,2011,465,"Teacher","Master's Degree",1,18,"9/4/1994",""
"45631",8029,2012,465,"Teacher","Master's Degree",1,NA,"9/4/1994",""
"45632",8030,2004,511,"Teacher","Master's Degree",1,31,"9/10/2002","7/7/2006"
"45633",8030,2005,511,"Teacher","Master's Degree",1,32,"9/10/2002","7/7/2006"
"45634",8030,2006,1,"Teacher","Master's Degree",1,32,"9/10/2002","7/7/2006"
"45635",8031,2004,530,"Teacher","Bachelor's Degree",1,6,"8/12/1999","7/31/2007"
"45636",8031,2005,530,"Teacher","Bachelor's Degree",1,7,"8/12/1999","7/31/2007"
"45637",8031,2006,550,"Teacher","Bachelor's Degree",1,8,"8/12/1999","7/31/2007"
"45638",8031,2007,550,"Teacher","Bachelor's Degree",1,8,"8/12/1999","7/31/2007"
"45639",8031,2009,530,"Teacher","Bachelor's Degree",1,8,"8/15/2008",""
"45640",8031,2010,530,"Teacher","Bachelor's Degree",1,8,"8/15/2008",""
"45641",8031,2011,530,"Teacher","Bachelor's Degree",1,9,"8/15/2008",""
"45642",8031,2012,530,"Teacher","Bachelor's Degree",1,NA,"8/15/2008",""
"45643",8032,2010,457,"Temp",NA,0,NA,"8/3/2009",""
"45644",8032,2011,457,"Teacher","Bachelor's Degree",1,2,"8/3/2009",""
"45645",8032,2012,457,"Teacher","Bachelor's Degree",1,NA,"8/3/2009",""
"45646",8033,2007,206,"Teacher","Master's Degree",1,1,"8/14/2006","6/18/2007"
"45647",8033,2009,9,"Substitute","Master's Degree",0,NA,"9/7/2008","8/11/2009"
"45648",8035,2007,9,"Substitute",NA,0,NA,"8/26/2006",""
"45649",8035,2008,315,"Teacher","Bachelor's Degree",1,1,"8/26/2006",""
"45650",8035,2009,315,"Teacher","Bachelor's Degree",1,2,"8/26/2006",""
"45651",8035,2010,315,"Teacher","Bachelor's Degree",1,3,"8/26/2006",""
"45652",8035,2011,315,"Teacher","Bachelor's Degree",1,4,"8/26/2006",""
"45653",8035,2012,315,"Teacher","Bachelor's Degree",1,NA,"8/26/2006",""
"45654",8036,2012,285,"Teacher","Bachelor's Degree",1,NA,"8/6/2010",""
"45655",8038,2004,445,"Teacher","Bachelor's Degree",1,7,"8/16/2002","8/19/2006"
"45656",8038,2005,445,"Teacher","Bachelor's Degree",1,8,"8/16/2002","8/19/2006"
"45657",8038,2006,445,"Teacher","Bachelor's Degree",1,8,"8/16/2002","8/19/2006"
"45658",8039,2008,267,"Teacher","Bachelor's Degree",1,10,"8/5/2007",""
"45659",8039,2009,267,"Teacher","Bachelor's Degree",1,11,"8/5/2007",""
"45660",8039,2010,267,"Teacher","Bachelor's Degree",1,12,"8/5/2007",""
"45661",8039,2011,267,"Teacher","Bachelor's Degree",1,13,"8/5/2007",""
"45662",8039,2012,267,"Teacher","Bachelor's Degree",1,NA,"8/5/2007",""
"45663",8040,2004,450,"Teacher","Master's Degree",1,10,"8/18/1996",""
"45664",8040,2005,450,"Teacher","Master's Degree",1,11,"8/18/1996",""
"45665",8040,2006,450,"Teacher","Master's Degree",1,11,"8/18/1996",""
"45666",8040,2007,450,"Teacher","Master's Degree",1,12,"8/18/1996",""
"45667",8040,2008,415,"Teacher","Master's Degree",1,13,"8/18/1996",""
"45668",8040,2009,415,"Teacher","Master's Degree",1,14,"8/18/1996",""
"45669",8040,2010,415,"Teacher","Master's Degree",1,15,"8/18/1996",""
"45670",8040,2011,415,"Teacher","Master's Degree",1,16,"8/18/1996",""
"45671",8040,2012,415,"Teacher","Master's Degree",1,NA,"8/18/1996",""
"45672",8042,2004,231,"Teacher","Bachelor's Degree",1,2,"8/15/2003",""
"45673",8042,2005,231,"Teacher","Bachelor's Degree",1,3,"8/15/2003",""
"45674",8042,2006,231,"Teacher","Bachelor's Degree",1,3,"8/15/2003",""
"45675",8042,2007,231,"Teacher","Bachelor's Degree",1,4,"8/15/2003",""
"45676",8042,2008,231,"Teacher","Bachelor's Degree",1,5,"8/15/2003",""
"45677",8042,2009,231,"Teacher","Bachelor's Degree",1,6,"8/15/2003",""
"45678",8042,2010,231,"Teacher","Bachelor's Degree",1,7,"8/15/2003",""
"45679",8042,2011,231,"Teacher","Bachelor's Degree",1,8,"8/15/2003",""
"45680",8042,2012,231,"Teacher","Bachelor's Degree",1,NA,"8/15/2003",""
"45681",8043,2004,530,"Teacher","Bachelor's Degree",1,5,"8/20/2000",""
"45682",8043,2005,530,"Teacher","Bachelor's Degree",1,6,"8/20/2000",""
"45683",8043,2006,530,"Teacher","Bachelor's Degree",1,6,"8/20/2000",""
"45684",8043,2007,530,"Teacher","Bachelor's Degree",1,7,"8/20/2000",""
"45685",8043,2008,530,"Teacher","Bachelor's Degree",1,1,"8/20/2000",""
"45686",8043,2009,530,"Teacher","Bachelor's Degree",1,9,"8/20/2000",""
"45687",8043,2010,530,"Teacher","Bachelor's Degree",1,10,"8/20/2000",""
"45688",8043,2011,530,"Teacher","Bachelor's Degree",1,11,"8/20/2000",""
"45689",8043,2012,530,"Teacher","Master's Degree",1,NA,"8/20/2000",""
"45690",8044,2004,234,"Teacher","Bachelor's Degree",1,8,"8/13/1996",""
"45691",8044,2005,234,"Teacher","Bachelor's Degree",1,9,"8/13/1996",""
"45692",8044,2006,234,"Teacher","Bachelor's Degree",1,9,"8/13/1996",""
"45693",8044,2007,234,"Teacher","Bachelor's Degree",1,10,"8/13/1996",""
"45694",8044,2008,234,"Teacher","Bachelor's Degree",1,11,"8/13/1996",""
"45695",8044,2009,234,"Teacher","Bachelor's Degree",1,12,"8/13/1996",""
"45696",8044,2010,234,"Teacher","Bachelor's Degree",1,13,"8/13/1996",""
"45697",8044,2011,234,"Teacher","Bachelor's Degree",1,14,"8/13/1996",""
"45698",8044,2012,234,"Teacher","Bachelor's Degree",1,NA,"8/13/1996",""
"45699",8045,2004,252,"Teacher","Bachelor's Degree",1,2,"8/22/2003",""
"45700",8045,2005,252,"Teacher","Bachelor's Degree",1,5,"8/22/2003",""
"45701",8045,2006,252,"Teacher","Bachelor's Degree",1,3,"8/22/2003",""
"45702",8045,2007,252,"Teacher","Bachelor's Degree",1,4,"8/22/2003",""
"45703",8045,2008,252,"Teacher","Bachelor's Degree",1,5,"8/22/2003",""
"45704",8045,2009,252,"Teacher","Bachelor's Degree",1,6,"8/22/2003",""
"45705",8045,2010,252,"Teacher","Master's Degree",1,7,"8/22/2003",""
"45706",8045,2011,252,"Teacher","Master's Degree",1,8,"8/22/2003",""
"45707",8045,2012,252,"Teacher","Master's Degree",1,NA,"8/22/2003",""
"45708",8046,2011,418,"Teacher","Bachelor's Degree",1,1,"2/21/2011",""
"45709",8046,2012,418,"Teacher","Bachelor's Degree",1,NA,"2/21/2011",""
"45710",8047,2004,465,"Teacher","Master's Degree",1,16,"8/4/1989","12/27/2010"
"45711",8047,2005,465,"Teacher","Master's Degree",1,17,"8/4/1989","12/27/2010"
"45712",8047,2006,465,"Teacher","Master's Degree",1,17,"8/4/1989","12/27/2010"
"45713",8047,2007,465,"Teacher","Master's Degree",1,18,"8/4/1989","12/27/2010"
"45714",8047,2008,465,"Teacher","Master's Degree",1,19,"8/4/1989","12/27/2010"
"45715",8047,2009,465,"Teacher","Master's Degree",1,19,"8/4/1989","12/27/2010"
"45716",8047,2010,465,"Teacher","Master's Degree",1,21,"8/4/1989","12/27/2010"
"45717",8047,2011,465,"Teacher","Master's Degree",1,22,"8/4/1989","12/27/2010"
"45718",8048,2004,427,"Temp",NA,0,NA,"8/14/2004","8/20/2007"
"45719",8048,2005,427,"Temp",NA,0,NA,"8/14/2004","8/20/2007"
"45720",8048,2006,1,"Teacher","Bachelor's Degree",1,3,"8/14/2004","8/20/2007"
"45721",8048,2007,427,"Teacher","Bachelor's Degree",1,3,"8/14/2004","8/20/2007"
"45722",8050,2004,244,"Teacher","Master's Degree",1,10,"8/21/1999",""
"45723",8050,2005,244,"Teacher","Master's Degree",1,11,"8/21/1999",""
"45724",8050,2006,244,"Teacher","Master's Degree",1,11,"8/21/1999",""
"45725",8050,2007,244,"Teacher","Master's Degree",1,12,"8/21/1999",""
"45726",8050,2008,570,"Teacher","Master's Degree",1,13,"8/21/1999",""
"45727",8050,2009,39,"Classroom Assistant","Master's Degree",0,NA,"8/21/1999",""
"45728",8050,2010,39,"Classroom Assistant","Master's Degree",0,NA,"8/21/1999",""
"45729",8050,2011,39,"Classroom Assistant","Master's Degree",0,NA,"8/21/1999",""
"45730",8050,2012,39,"Classroom Assistant","Master's Degree",0,NA,"8/21/1999",""
"45731",8051,2004,525,"Teacher","Bachelor's Degree",1,NA,"9/21/1998",""
"45732",8051,2005,525,"Teacher","Bachelor's Degree",1,NA,"9/21/1998",""
"45733",8051,2006,511,"Teacher","Bachelor's Degree",1,12,"9/21/1998",""
"45734",8051,2007,525,"Teacher","Bachelor's Degree",1,13,"9/21/1998",""
"45735",8051,2008,525,"Teacher","Bachelor's Degree",1,14,"9/21/1998",""
"45736",8051,2009,525,"Teacher","Bachelor's Degree",1,15,"9/21/1998",""
"45737",8051,2010,525,"Teacher","Bachelor's Degree",1,16,"9/21/1998",""
"45738",8051,2011,525,"Teacher","Bachelor's Degree",1,17,"9/21/1998",""
"45739",8051,2012,525,"Teacher","Bachelor's Degree",1,NA,"9/21/1998",""
"45740",8052,2011,420,"Teacher","Bachelor's Degree",1,3,"8/30/2010",""
"45741",8052,2012,420,"Teacher","Bachelor's Degree",1,NA,"8/30/2010",""
"45742",8053,2004,514,"Teacher","Master's Degree",1,26,"8/16/2003",""
"45743",8053,2005,514,"Teacher","Master's Degree",1,27,"8/16/2003",""
"45744",8053,2006,514,"Teacher","Master's Degree",1,27,"8/16/2003",""
"45745",8053,2007,514,"Teacher","Master's Degree",1,27,"8/16/2003",""
"45746",8053,2008,530,"Teacher","Master's Degree",1,28,"8/16/2003",""
"45747",8053,2009,530,"Teacher","Master's Degree",1,1,"8/16/2003",""
"45748",8053,2010,530,"Teacher","Master's Degree",1,29,"8/16/2003",""
"45749",8053,2011,530,"Teacher","Master's Degree",1,30,"8/16/2003",""
"45750",8053,2012,530,"Teacher","Master's Degree",1,NA,"8/16/2003",""
"45751",8054,2004,270,"Teacher","Bachelor's Degree",1,10,"2/1/2000","4/13/2008"
"45752",8054,2005,270,"Teacher","Bachelor's Degree",1,11,"2/1/2000","4/13/2008"
"45753",8054,2006,270,"Teacher","Bachelor's Degree",1,11,"2/1/2000","4/13/2008"
"45754",8054,2007,270,"Teacher","Bachelor's Degree",1,12,"2/1/2000","4/13/2008"
"45755",8054,2008,270,"Teacher","Bachelor's Degree",1,13,"2/1/2000","4/13/2008"
"45756",8055,2004,273,"Teacher","Bachelor's Degree",1,7,"9/2/1999",""
"45757",8055,2005,273,"Teacher","Bachelor's Degree",1,8,"9/2/1999",""
"45758",8055,2006,273,"Teacher","Bachelor's Degree",1,8,"9/2/1999",""
"45759",8055,2007,273,"Teacher","Bachelor's Degree",1,9,"9/2/1999",""
"45760",8055,2008,22,"Teacher","Bachelor's Degree",1,10,"9/2/1999",""
"45761",8055,2009,22,"Teacher","Bachelor's Degree",1,11,"9/2/1999",""
"45762",8055,2010,22,"Teacher","Bachelor's Degree",1,12,"9/2/1999",""
"45763",8055,2011,44,"Teacher","Bachelor's Degree",1,13,"9/2/1999",""
"45764",8055,2012,44,"Teacher","Bachelor's Degree",1,NA,"9/2/1999",""
"45765",8056,2009,420,"Teacher","Master's Degree",1,13,"3/31/2009",""
"45766",8056,2010,511,"Principal / Assistant Principal","Master's Degree",0,NA,"3/31/2009",""
"45767",8056,2011,511,"Principal / Assistant Principal","Master's Degree",0,NA,"3/31/2009",""
"45768",8056,2012,511,"Principal / Assistant Principal","Master's Degree",0,NA,"3/31/2009",""
"45769",8057,2004,800,"Teacher","Master's Degree",1,NA,"11/26/1995",""
"45770",8057,2005,800,"Teacher","Master's Degree",1,NA,"11/26/1995",""
"45771",8057,2006,430,"Teacher","Master's Degree",1,NA,"11/26/1995",""
"45772",8057,2007,430,"Teacher","Master's Degree",1,13,"11/26/1995",""
"45773",8057,2008,430,"Teacher","Master's Degree",1,14,"11/26/1995",""
"45774",8057,2009,430,"Teacher","Master's Degree",1,15,"11/26/1995",""
"45775",8057,2010,430,"Teacher","Master's Degree",1,16,"11/26/1995",""
"45776",8057,2011,430,"Teacher","Master's Degree",1,17,"11/26/1995",""
"45777",8057,2012,430,"Teacher","Master's Degree",1,NA,"11/26/1995",""
"45778",8058,2004,217,"Temp","Bachelor's Degree",0,1,"10/21/2004","8/6/2007"
"45779",8058,2005,217,"Teacher","Bachelor's Degree",1,2,"10/21/2004","8/6/2007"
"45780",8058,2005,520,"Teacher","Bachelor's Degree",1,2,"10/21/2004","8/6/2007"
"45781",8058,2006,575,"Teacher","Bachelor's Degree",1,3,"10/21/2004","8/6/2007"
"45782",8058,2006,217,"Teacher","Bachelor's Degree",1,3,"10/21/2004","8/6/2007"
"45783",8058,2007,560,"Teacher","Bachelor's Degree",1,3,"10/21/2004","8/6/2007"
"45784",8058,2007,217,"Teacher","Bachelor's Degree",1,3,"10/21/2004","8/6/2007"
"45785",8059,2007,490,"Teacher","Bachelor's Degree",1,4,"9/1/2006","8/5/2009"
"45786",8059,2008,490,"Teacher","Bachelor's Degree",1,5,"9/1/2006","8/5/2009"
"45787",8059,2009,490,"Teacher","Bachelor's Degree",1,5,"9/1/2006","8/5/2009"
"45788",8059,2011,560,"Teacher","Bachelor's Degree",1,6,"5/19/2010",""
"45789",8059,2012,560,"Teacher","Bachelor's Degree",1,NA,"5/19/2010",""
"45790",8060,2007,9,"Substitute",NA,0,NA,"8/13/2006","8/9/2011"
"45791",8060,2008,570,"School Staff","Bachelor's Degree",0,1,"8/13/2006","8/9/2011"
"45792",8060,2009,570,"Teacher","Bachelor's Degree",1,2,"8/13/2006","8/9/2011"
"45793",8060,2010,570,"Teacher","Bachelor's Degree",1,2,"8/13/2006","8/9/2011"
"45794",8060,2011,570,"Teacher","Bachelor's Degree",1,3,"8/13/2006","8/9/2011"
"45795",8061,2004,465,"Counselor","Master's Degree",0,NA,"9/22/1984","8/1/2009"
"45796",8061,2005,465,"Counselor","Master's Degree",0,NA,"9/22/1984","8/1/2009"
"45797",8061,2006,465,"Counselor","Master's Degree",0,1,"9/22/1984","8/1/2009"
"45798",8061,2007,465,"Teacher","Master's Degree",1,NA,"9/22/1984","8/1/2009"
"45799",8061,2008,440,"Counselor","Master's Degree",0,NA,"9/22/1984","8/1/2009"
"45800",8061,2009,415,"Teacher","Master's Degree",1,24,"9/22/1984","8/1/2009"
"45801",8062,2005,250,"Teacher","Bachelor's Degree",1,6,"10/5/2004",""
"45802",8062,2006,250,"Teacher","Bachelor's Degree",1,7,"10/5/2004",""
"45803",8062,2007,250,"Teacher","Bachelor's Degree",1,8,"10/5/2004",""
"45804",8062,2008,250,"Teacher","Bachelor's Degree",1,9,"10/5/2004",""
"45805",8062,2009,250,"Teacher","Bachelor's Degree",1,9,"10/5/2004",""
"45806",8062,2010,288,"Teacher","Bachelor's Degree",1,10,"10/5/2004",""
"45807",8062,2011,288,"Teacher","Bachelor's Degree",1,11,"10/5/2004",""
"45808",8062,2012,288,"Teacher","Bachelor's Degree",1,NA,"10/5/2004",""
"45809",8063,2007,413,"Teacher","Master's Degree",1,11,"8/17/2006",""
"45810",8063,2008,435,"Teacher","Master's Degree",1,12,"8/17/2006",""
"45811",8063,2009,435,"Teacher","Master's Degree",1,13,"8/17/2006",""
"45812",8063,2010,435,"Teacher","Master's Degree",1,14,"8/17/2006",""
"45813",8063,2011,35,"Teacher","Master's Degree",1,15,"8/17/2006",""
"45814",8063,2012,35,"Teacher","Master's Degree",1,NA,"8/17/2006",""
"45815",8064,2010,457,"Teacher","Bachelor's Degree",1,1,"8/12/2009",""
"45816",8064,2011,457,"Teacher","Bachelor's Degree",1,2,"8/12/2009",""
"45817",8064,2012,475,"Teacher","Bachelor's Degree",1,NA,"8/12/2009",""
"45818",8065,2004,420,"Teacher","Bachelor's Degree",1,7,"8/6/1999",""
"45819",8065,2005,420,"Teacher","Bachelor's Degree",1,8,"8/6/1999",""
"45820",8065,2006,420,"Teacher","Bachelor's Degree",1,8,"8/6/1999",""
"45821",8065,2007,420,"Teacher","Bachelor's Degree",1,9,"8/6/1999",""
"45822",8065,2008,420,"Teacher","Bachelor's Degree",1,10,"8/6/1999",""
"45823",8065,2009,420,"Teacher","Bachelor's Degree",1,11,"8/6/1999",""
"45824",8065,2010,420,"Teacher","Bachelor's Degree",1,12,"8/6/1999",""
"45825",8065,2011,420,"Teacher","Bachelor's Degree",1,13,"8/6/1999",""
"45826",8065,2012,420,"Teacher","Bachelor's Degree",1,NA,"8/6/1999",""
"45827",8066,2004,514,"Teacher","Bachelor's Degree",1,29,"6/10/1986",""
"45828",8066,2005,514,"Teacher","Bachelor's Degree",1,30,"6/10/1986",""
"45829",8066,2006,514,"Teacher","Bachelor's Degree",1,30,"6/10/1986",""
"45830",8066,2007,514,"Teacher","Bachelor's Degree",1,31,"6/10/1986",""
"45831",8066,2008,514,"Teacher","Bachelor's Degree",1,32,"6/10/1986",""
"45832",8066,2009,514,"Teacher","Bachelor's Degree",1,33,"6/10/1986",""
"45833",8066,2010,514,"Teacher","Bachelor's Degree",1,34,"6/10/1986",""
"45834",8066,2011,514,"Teacher","Bachelor's Degree",1,35,"6/10/1986",""
"45835",8066,2012,514,"Teacher","Bachelor's Degree",1,NA,"6/10/1986",""
"45836",8067,2004,258,"Teacher","Master's Degree",1,27,"11/20/1981","7/24/2011"
"45837",8067,2005,258,"Teacher","Master's Degree",1,19,"11/20/1981","7/24/2011"
"45838",8067,2006,258,"Teacher","Master's Degree",1,28,"11/20/1981","7/24/2011"
"45839",8067,2007,258,"Teacher","Master's Degree",1,29,"11/20/1981","7/24/2011"
"45840",8067,2008,258,"Teacher","Master's Degree",1,30,"11/20/1981","7/24/2011"
"45841",8067,2009,258,"Teacher","Master's Degree",1,31,"11/20/1981","7/24/2011"
"45842",8067,2010,258,"Teacher","Master's Degree",1,32,"11/20/1981","7/24/2011"
"45843",8067,2011,258,"Teacher","Master's Degree",1,33,"11/20/1981","7/24/2011"
"45844",8068,2010,9,"Substitute",NA,0,NA,"9/22/2009",""
"45845",8068,2011,9,"Principal / Assistant Principal",NA,0,NA,"9/22/2009",""
"45846",8069,2010,450,"Teacher","Bachelor's Degree",1,3,"8/5/2009","8/16/2011"
"45847",8069,2011,450,"Teacher","Bachelor's Degree",1,4,"8/5/2009","8/16/2011"
"45848",8070,2012,255,"Teacher","Master's Degree",1,NA,"2/3/2012",""
"45849",8071,2004,270,"Teacher","Master's Degree",1,30,"8/11/1980",""
"45850",8071,2005,270,"Teacher","Master's Degree",1,31,"8/11/1980",""
"45851",8071,2005,560,"Teacher","Master's Degree",1,31,"8/11/1980",""
"45852",8071,2006,270,"Teacher","Master's Degree",1,31,"8/11/1980",""
"45853",8071,2007,270,"Teacher","Master's Degree",1,32,"8/11/1980",""
"45854",8071,2007,575,"Teacher","Master's Degree",1,32,"8/11/1980",""
"45855",8071,2008,270,"Teacher","Master's Degree",1,33,"8/11/1980",""
"45856",8071,2008,520,"Teacher","Master's Degree",1,33,"8/11/1980",""
"45857",8071,2009,590,"Teacher","Master's Degree",1,34,"8/11/1980",""
"45858",8071,2009,270,"Teacher","Master's Degree",1,34,"8/11/1980",""
"45859",8071,2010,270,"Teacher","Master's Degree",1,35,"8/11/1980",""
"45860",8071,2011,270,"Teacher","Master's Degree",1,36,"8/11/1980",""
"45861",8071,2012,575,"Teacher","Master's Degree",1,NA,"8/11/1980",""
"45862",8071,2012,270,"Teacher","Master's Degree",1,NA,"8/11/1980",""
"45863",8072,2004,560,"Teacher","Master's Degree",1,27,"1/4/1981",""
"45864",8072,2005,560,"Teacher","Master's Degree",1,28,"1/4/1981",""
"45865",8072,2006,560,"Teacher","Master's Degree",1,28,"1/4/1981",""
"45866",8072,2007,560,"Teacher","Master's Degree",1,29,"1/4/1981",""
"45867",8072,2008,560,"Teacher","Master's Degree",1,30,"1/4/1981",""
"45868",8072,2009,560,"Teacher","Master's Degree",1,31,"1/4/1981",""
"45869",8072,2010,560,"Teacher","Master's Degree",1,32,"1/4/1981",""
"45870",8072,2011,93,"Teacher","Master's Degree",1,33,"1/4/1981",""
"45871",8072,2012,93,"Teacher","Master's Degree",1,NA,"1/4/1981",""
"45872",8073,2004,465,"Teacher","Bachelor's Degree",1,9,"2/23/1997",""
"45873",8073,2005,465,"Teacher","Bachelor's Degree",1,10,"2/23/1997",""
"45874",8073,2006,435,"Teacher","Bachelor's Degree",1,10,"2/23/1997",""
"45875",8073,2007,435,"Teacher","Bachelor's Degree",1,11,"2/23/1997",""
"45876",8073,2008,435,"Teacher","Bachelor's Degree",1,12,"2/23/1997",""
"45877",8073,2009,435,"Teacher","Bachelor's Degree",1,13,"2/23/1997",""
"45878",8073,2010,435,"Teacher","Bachelor's Degree",1,14,"2/23/1997",""
"45879",8073,2011,435,"Teacher","Bachelor's Degree",1,15,"2/23/1997",""
"45880",8073,2012,435,"Teacher","Bachelor's Degree",1,NA,"2/23/1997",""
"45881",8074,2006,490,"Teacher","Master's Degree",1,5,"8/9/2005","8/4/2009"
"45882",8074,2007,490,"Teacher","Master's Degree",1,6,"8/9/2005","8/4/2009"
"45883",8074,2008,490,"Teacher","Master's Degree",1,7,"8/9/2005","8/4/2009"
"45884",8074,2009,485,"Teacher","Master's Degree",1,8,"8/9/2005","8/4/2009"
"45885",8075,2007,22,"Teacher","Bachelor's Degree",1,9,"1/16/2007",""
"45886",8075,2008,22,"Teacher","Bachelor's Degree",1,10,"1/16/2007",""
"45887",8075,2009,22,"Teacher","Bachelor's Degree",1,11,"1/16/2007",""
"45888",8075,2010,22,"Teacher","Bachelor's Degree",1,12,"1/16/2007",""
"45889",8075,2011,44,"Teacher","Bachelor's Degree",1,13,"1/16/2007",""
"45890",8075,2012,44,"Teacher","Bachelor's Degree",1,NA,"1/16/2007",""
"45891",8076,2004,217,"Teacher","Master's Degree",1,11,"8/22/1996",""
"45892",8076,2005,217,"Teacher","Master's Degree",1,12,"8/22/1996",""
"45893",8076,2006,217,"Teacher","Master's Degree",1,12,"8/22/1996",""
"45894",8076,2007,217,"Teacher","Master's Degree",1,13,"8/22/1996",""
"45895",8076,2008,217,"Teacher","Master's Degree",1,14,"8/22/1996",""
"45896",8076,2009,217,"Teacher","Master's Degree",1,15,"8/22/1996",""
"45897",8076,2010,217,"Teacher","Master's Degree",1,16,"8/22/1996",""
"45898",8076,2011,217,"Teacher","Master's Degree",1,17,"8/22/1996",""
"45899",8076,2012,217,"Teacher","Master's Degree",1,NA,"8/22/1996",""
"45900",8077,2010,9,"Substitute",NA,0,NA,"12/13/2009",""
"45901",8078,2004,560,"Teacher","Bachelor's Degree",1,12,"11/5/1991",""
"45902",8078,2005,560,"Teacher","Bachelor's Degree",1,15,"11/5/1991",""
"45903",8078,2006,560,"Teacher","Bachelor's Degree",1,1,"11/5/1991",""
"45904",8078,2007,560,"Teacher","Bachelor's Degree",1,16,"11/5/1991",""
"45905",8078,2008,560,"Teacher","Bachelor's Degree",1,17,"11/5/1991",""
"45906",8078,2009,560,"Teacher","Bachelor's Degree",1,18,"11/5/1991",""
"45907",8078,2010,560,"Teacher","Bachelor's Degree",1,19,"11/5/1991",""
"45908",8078,2011,560,"Teacher","Bachelor's Degree",1,20,"11/5/1991",""
"45909",8078,2012,560,"Teacher","Bachelor's Degree",1,NA,"11/5/1991",""
"45910",8079,2004,560,"Teacher","Bachelor's Degree",1,9,"8/10/1996",""
"45911",8079,2005,560,"Teacher","Bachelor's Degree",1,10,"8/10/1996",""
"45912",8079,2006,560,"Teacher","Bachelor's Degree",1,10,"8/10/1996",""
"45913",8079,2007,560,"Teacher","Bachelor's Degree",1,11,"8/10/1996",""
"45914",8079,2008,560,"Teacher","Bachelor's Degree",1,12,"8/10/1996",""
"45915",8079,2009,560,"Teacher","Bachelor's Degree",1,13,"8/10/1996",""
"45916",8079,2010,560,"Teacher","Bachelor's Degree",1,1,"8/10/1996",""
"45917",8079,2011,560,"Teacher","Bachelor's Degree",1,15,"8/10/1996",""
"45918",8079,2012,560,"Teacher","Bachelor's Degree",1,NA,"8/10/1996",""
"45919",8080,2008,525,"Teacher","Bachelor's Degree",1,7,"8/14/2007",""
"45920",8080,2009,525,"Teacher","Bachelor's Degree",1,8,"8/14/2007",""
"45921",8080,2010,525,"Teacher","Bachelor's Degree",1,9,"8/14/2007",""
"45922",8080,2011,525,"Teacher","Bachelor's Degree",1,10,"8/14/2007",""
"45923",8080,2012,525,"Teacher","Bachelor's Degree",1,NA,"8/14/2007",""
"45924",8081,2004,800,"Temp","Master's Degree",0,NA,"3/11/2003",""
"45925",8081,2005,800,"Temp","Master's Degree",0,NA,"3/11/2003",""
"45926",8081,2006,425,"Teacher","Master's Degree",1,11,"3/11/2003",""
"45927",8081,2007,425,"Teacher","Master's Degree",1,12,"3/11/2003",""
"45928",8081,2008,448,"Teacher","Master's Degree",1,12,"3/11/2003",""
